Labor Force Data by County									
LAUS_Code	 State_FIPS_Code	 County_FIPS_Code	 County_Name_State_Abbreviation	Year	EMPTY	Force	Employed	Unemployed	 UnemploymentPercentage
CN2709100000000	27	91	"Martin County, MN"	2012		"11,414"	"10,800"	614	5.4
CN2709300000000	27	93	"Meeker County, MN"	2012		"12,674"	"11,833"	841	6.6
CN2709500000000	27	95	"Mille Lacs County, MN"	2012		"12,532"	"11,423"	"1,109"	8.8
CN2709700000000	27	97	"Morrison County, MN"	2012		"17,718"	"16,448"	"1,270"	7.2
CN2709900000000	27	99	"Mower County, MN"	2012		"21,468"	"20,417"	"1,051"	4.9
CN2710100000000	27	101	"Murray County, MN"	2012		"6,046"	"5,789"	257	4.3
CN2710300000000	27	103	"Nicollet County, MN"	2012		"19,555"	"18,631"	924	4.7
CN2710500000000	27	105	"Nobles County, MN"	2012		"11,575"	"11,086"	489	4.2
CN2710700000000	27	107	"Norman County, MN"	2012		"3,724"	"3,520"	204	5.5
CN2710900000000	27	109	"Olmsted County, MN"	2012		"82,032"	"78,340"	"3,692"	4.5
CN2711100000000	27	111	"Otter Tail County, MN"	2012		"30,997"	"29,267"	"1,730"	5.6
CN2711300000000	27	113	"Pennington County, MN"	2012		"9,514"	"8,944"	570	6
CN2711500000000	27	115	"Pine County, MN"	2012		"14,491"	"13,317"	"1,174"	8.1
CN2711700000000	27	117	"Pipestone County, MN"	2012		"5,736"	"5,489"	247	4.3
CN2711900000000	27	119	"Polk County, MN"	2012		"18,131"	"17,183"	948	5.2
CN2712100000000	27	121	"Pope County, MN"	2012		"6,600"	"6,321"	279	4.2
CN2712300000000	27	123	"Ramsey County, MN"	2012		"274,598"	"258,768"	"15,830"	5.8
CN2712500000000	27	125	"Red Lake County, MN"	2012		"2,420"	"2,250"	170	7
CN2712700000000	27	127	"Redwood County, MN"	2012		"8,442"	"7,989"	453	5.4
CN2712900000000	27	129	"Renville County, MN"	2012		"8,687"	"8,132"	555	6.4
CN2713100000000	27	131	"Rice County, MN"	2012		"32,768"	"30,678"	"2,090"	6.4
CN2713300000000	27	133	"Rock County, MN"	2012		"5,458"	"5,250"	208	3.8
CN2713500000000	27	135	"Roseau County, MN"	2012		"9,114"	"8,705"	409	4.5
CN2713700000000	27	137	"St. Louis County, MN"	2012		"104,058"	"97,128"	"6,930"	6.7
CN2713900000000	27	139	"Scott County, MN"	2012		"75,008"	"71,091"	"3,917"	5.2
CN2714100000000	27	141	"Sherburne County, MN"	2012		"49,556"	"46,407"	"3,149"	6.4
CN2714300000000	27	143	"Sibley County, MN"	2012		"10,270"	"9,772"	498	4.8
CN2714500000000	27	145	"Stearns County, MN"	2012		"85,749"	"80,994"	"4,755"	5.5
CN2714700000000	27	147	"Steele County, MN"	2012		"21,381"	"20,201"	"1,180"	5.5
CN2714900000000	27	149	"Stevens County, MN"	2012		"6,547"	"6,306"	241	3.7
CN2715100000000	27	151	"Swift County, MN"	2012		"5,281"	"4,971"	310	5.9
CN2715300000000	27	153	"Todd County, MN"	2012		"12,656"	"11,894"	762	6
CN2715500000000	27	155	"Traverse County, MN"	2012		"1,760"	"1,671"	89	5.1
CN2715700000000	27	157	"Wabasha County, MN"	2012		"11,911"	"11,299"	612	5.1
CN2715900000000	27	159	"Wadena County, MN"	2012		"6,376"	"5,882"	494	7.7
CN2716100000000	27	161	"Waseca County, MN"	2012		"10,331"	"9,727"	604	5.8
CN2716300000000	27	163	"Washington County, MN"	2012		"133,730"	"126,609"	"7,121"	5.3
CN2716500000000	27	165	"Watonwan County, MN"	2012		"5,608"	"5,260"	348	6.2
CN2716700000000	27	167	"Wilkin County, MN"	2012		"3,800"	"3,644"	156	4.1
CN2716900000000	27	169	"Winona County, MN"	2012		"29,505"	"28,020"	"1,485"	5
CN2717100000000	27	171	"Wright County, MN"	2012		"69,717"	"65,472"	"4,245"	6.1
CN2717300000000	27	173	"Yellow Medicine County, MN"	2012		"5,694"	"5,408"	286	5
CN2800100000000	28	1	"Adams County, MS"	2012		"13,054"	"11,825"	"1,229"	9.4
CN2800300000000	28	3	"Alcorn County, MS"	2012		"15,904"	"14,480"	"1,424"	9
CN2800500000000	28	5	"Amite County, MS"	2012		"4,899"	"4,390"	509	10.4
CN2800700000000	28	7	"Attala County, MS"	2012		"6,891"	"6,123"	768	11.1
CN2800900000000	28	9	"Benton County, MS"	2012		"3,036"	"2,678"	358	11.8
CN2801100000000	28	11	"Bolivar County, MS"	2012		"15,061"	"13,493"	"1,568"	10.4
CN2801300000000	28	13	"Calhoun County, MS"	2012		"6,183"	"5,597"	586	9.5
CN2801500000000	28	15	"Carroll County, MS"	2012		"4,984"	"4,534"	450	9
CN2801700000000	28	17	"Chickasaw County, MS"	2012		"7,643"	"6,804"	839	11
CN2801900000000	28	19	"Choctaw County, MS"	2012		"3,414"	"3,075"	339	9.9
CN2802100000000	28	21	"Claiborne County, MS"	2012		"4,316"	"3,757"	559	13
CN2802300000000	28	23	"Clarke County, MS"	2012		"6,858"	"6,100"	758	11.1
CN2802500000000	28	25	"Clay County, MS"	2012		"7,361"	"6,122"	"1,239"	16.8
CN2802700000000	28	27	"Coahoma County, MS"	2012		"10,287"	"8,968"	"1,319"	12.8
CN2802900000000	28	29	"Copiah County, MS"	2012		"12,499"	"11,224"	"1,275"	10.2
CN2803100000000	28	31	"Covington County, MS"	2012		"8,997"	"8,273"	724	8
CN2803300000000	28	33	"DeSoto County, MS"	2012		"81,536"	"75,966"	"5,570"	6.8
CN2803500000000	28	35	"Forrest County, MS"	2012		"35,557"	"32,489"	"3,068"	8.6
CN2803700000000	28	37	"Franklin County, MS"	2012		"3,064"	"2,756"	308	10.1
CN2803900000000	28	39	"George County, MS"	2012		"9,132"	"8,173"	959	10.5
CN2804100000000	28	41	"Greene County, MS"	2012		"4,986"	"4,399"	587	11.8
CN2804300000000	28	43	"Grenada County, MS"	2012		"9,557"	"8,636"	921	9.6
CN2804500000000	28	45	"Hancock County, MS"	2012		"19,446"	"17,778"	"1,668"	8.6
CN2804700000000	28	47	"Harrison County, MS"	2012		"88,491"	"80,845"	"7,646"	8.6
CN2804900000000	28	49	"Hinds County, MS"	2012		"120,845"	"110,698"	"10,147"	8.4
CN2805100000000	28	51	"Holmes County, MS"	2012		"6,853"	"5,724"	"1,129"	16.5
CN2805300000000	28	53	"Humphreys County, MS"	2012		"3,915"	"3,292"	623	15.9
CN2805500000000	28	55	"Issaquena County, MS"	2012		627	541	86	13.7
CN2805700000000	28	57	"Itawamba County, MS"	2012		"10,310"	"9,370"	940	9.1
CN2805900000000	28	59	"Jackson County, MS"	2012		"62,219"	"56,109"	"6,110"	9.8
CN2806100000000	28	61	"Jasper County, MS"	2012		"7,039"	"6,330"	709	10.1
CN2806300000000	28	63	"Jefferson County, MS"	2012		"3,120"	"2,670"	450	14.4
CN2806500000000	28	65	"Jefferson Davis County, MS"	2012		"5,035"	"4,456"	579	11.5
CN2806700000000	28	67	"Jones County, MS"	2012		"31,472"	"29,256"	"2,216"	7
CN2806900000000	28	69	"Kemper County, MS"	2012		"4,210"	"3,676"	534	12.7
CN2807100000000	28	71	"Lafayette County, MS"	2012		"24,104"	"22,340"	"1,764"	7.3
CN2807300000000	28	73	"Lamar County, MS"	2012		"28,137"	"26,186"	"1,951"	6.9
CN2807500000000	28	75	"Lauderdale County, MS"	2012		"34,713"	"31,437"	"3,276"	9.4
CN2807700000000	28	77	"Lawrence County, MS"	2012		"4,994"	"4,471"	523	10.5
CN2807900000000	28	79	"Leake County, MS"	2012		"8,063"	"7,201"	862	10.7
CN2808100000000	28	81	"Lee County, MS"	2012		"40,235"	"36,732"	"3,503"	8.7
CN2808300000000	28	83	"Leflore County, MS"	2012		"12,731"	"11,121"	"1,610"	12.6
CN2808500000000	28	85	"Lincoln County, MS"	2012		"13,869"	"12,577"	"1,292"	9.3
CN2808700000000	28	87	"Lowndes County, MS"	2012		"27,009"	"24,418"	"2,591"	9.6
CN2808900000000	28	89	"Madison County, MS"	2012		"50,048"	"46,807"	"3,241"	6.5
CN2809100000000	28	91	"Marion County, MS"	2012		"10,541"	"9,434"	"1,107"	10.5
CN2809300000000	28	93	"Marshall County, MS"	2012		"15,183"	"13,407"	"1,776"	11.7
CN2809500000000	28	95	"Monroe County, MS"	2012		"16,105"	"14,267"	"1,838"	11.4
CN2809700000000	28	97	"Montgomery County, MS"	2012		"4,617"	"4,066"	551	11.9
CN2809900000000	28	99	"Neshoba County, MS"	2012		"13,313"	"12,325"	988	7.4
CN2810100000000	28	101	"Newton County, MS"	2012		"9,342"	"8,574"	768	8.2
CN2810300000000	28	103	"Noxubee County, MS"	2012		"3,695"	"3,131"	564	15.3
CN2810500000000	28	105	"Oktibbeha County, MS"	2012		"21,289"	"19,340"	"1,949"	9.2
CN2810700000000	28	107	"Panola County, MS"	2012		"15,431"	"13,653"	"1,778"	11.5
CN2810900000000	28	109	"Pearl River County, MS"	2012		"21,824"	"19,782"	"2,042"	9.4
CN2811100000000	28	111	"Perry County, MS"	2012		"5,030"	"4,536"	494	9.8
CN2811300000000	28	113	"Pike County, MS"	2012		"15,215"	"13,569"	"1,646"	10.8
CN2811500000000	28	115	"Pontotoc County, MS"	2012		"13,792"	"12,686"	"1,106"	8
CN2811700000000	28	117	"Prentiss County, MS"	2012		"10,999"	"9,977"	"1,022"	9.3
CN2811900000000	28	119	"Quitman County, MS"	2012		"3,388"	"2,958"	430	12.7
CN2812100000000	28	121	"Rankin County, MS"	2012		"77,046"	"72,657"	"4,389"	5.7
CN2812300000000	28	123	"Scott County, MS"	2012		"13,710"	"12,683"	"1,027"	7.5
CN2812500000000	28	125	"Sharkey County, MS"	2012		"2,325"	"2,052"	273	11.7
CN2812700000000	28	127	"Simpson County, MS"	2012		"11,649"	"10,709"	940	8.1
CN2812900000000	28	129	"Smith County, MS"	2012		"6,276"	"5,738"	538	8.6
CN2813100000000	28	131	"Stone County, MS"	2012		"8,233"	"7,500"	733	8.9
CN2813300000000	28	133	"Sunflower County, MS"	2012		"10,287"	"8,789"	"1,498"	14.6
CN2813500000000	28	135	"Tallahatchie County, MS"	2012		"6,225"	"5,513"	712	11.4
CN2813700000000	28	137	"Tate County, MS"	2012		"12,331"	"11,133"	"1,198"	9.7
CN2813900000000	28	139	"Tippah County, MS"	2012		"8,580"	"7,647"	933	10.9
CN2814100000000	28	141	"Tishomingo County, MS"	2012		"7,871"	"7,039"	832	10.6
CN2814300000000	28	143	"Tunica County, MS"	2012		"4,544"	"3,857"	687	15.1
CN2814500000000	28	145	"Union County, MS"	2012		"13,465"	"12,338"	"1,127"	8.4
CN2814700000000	28	147	"Walthall County, MS"	2012		"5,634"	"4,992"	642	11.4
CN2814900000000	28	149	"Warren County, MS"	2012		"21,367"	"19,190"	"2,177"	10.2
CN2815100000000	28	151	"Washington County, MS"	2012		"21,246"	"18,257"	"2,989"	14.1
CN2815300000000	28	153	"Wayne County, MS"	2012		"8,482"	"7,531"	951	11.2
CN2815500000000	28	155	"Webster County, MS"	2012		"3,448"	"3,040"	408	11.8
CN2815700000000	28	157	"Wilkinson County, MS"	2012		"3,903"	"3,464"	439	11.2
CN2815900000000	28	159	"Winston County, MS"	2012		"7,447"	"6,520"	927	12.4
CN2816100000000	28	161	"Yalobusha County, MS"	2012		"5,965"	"5,394"	571	9.6
CN2816300000000	28	163	"Yazoo County, MS"	2012		"10,545"	"9,344"	"1,201"	11.4
CN2900100000000	29	1	"Adair County, MO"	2012		"12,219"	"11,480"	739	6
CN2900300000000	29	3	"Andrew County, MO"	2012		"10,669"	"10,131"	538	5
CN2900500000000	29	5	"Atchison County, MO"	2012		"2,997"	"2,823"	174	5.8
CN2900700000000	29	7	"Audrain County, MO"	2012		"11,874"	"11,120"	754	6.4
CN2900900000000	29	9	"Barry County, MO"	2012		"16,253"	"15,225"	"1,028"	6.3
CN2901100000000	29	11	"Barton County, MO"	2012		"4,906"	"4,493"	413	8.4
CN2901300000000	29	13	"Bates County, MO"	2012		"7,743"	"7,106"	637	8.2
CN2901500000000	29	15	"Benton County, MO"	2012		"7,923"	"7,287"	636	8
CN2901700000000	29	17	"Bollinger County, MO"	2012		"5,473"	"5,092"	381	7
CN2901900000000	29	19	"Boone County, MO"	2012		"92,276"	"88,017"	"4,259"	4.6
CN2902100000000	29	21	"Buchanan County, MO"	2012		"51,392"	"48,501"	"2,891"	5.6
CN2902300000000	29	23	"Butler County, MO"	2012		"20,586"	"19,075"	"1,511"	7.3
CN2902500000000	29	25	"Caldwell County, MO"	2012		"4,287"	"3,970"	317	7.4
CN2902700000000	29	27	"Callaway County, MO"	2012		"22,122"	"20,772"	"1,350"	6.1
CN2902900000000	29	29	"Camden County, MO"	2012		"19,754"	"17,977"	"1,777"	9
CN2903100000000	29	31	"Cape Girardeau County, MO"	2012		"38,447"	"36,175"	"2,272"	5.9
CN2903300000000	29	33	"Carroll County, MO"	2012		"4,688"	"4,313"	375	8
CN2903500000000	29	35	"Carter County, MO"	2012		"2,926"	"2,692"	234	8
CN2903700000000	29	37	"Cass County, MO"	2012		"50,407"	"46,986"	"3,421"	6.8
CN2903900000000	29	39	"Cedar County, MO"	2012		"6,077"	"5,656"	421	6.9
CN2904100000000	29	41	"Chariton County, MO"	2012		"4,206"	"3,943"	263	6.3
CN2904300000000	29	43	"Christian County, MO"	2012		"40,871"	"38,502"	"2,369"	5.8
CN2904500000000	29	45	"Clark County, MO"	2012		"3,481"	"3,231"	250	7.2
CN2904700000000	29	47	"Clay County, MO"	2012		"120,896"	"113,130"	"7,766"	6.4
CN2904900000000	29	49	"Clinton County, MO"	2012		"10,173"	"9,382"	791	7.8
CN2905100000000	29	51	"Cole County, MO"	2012		"39,479"	"37,390"	"2,089"	5.3
CN2905300000000	29	53	"Cooper County, MO"	2012		"8,445"	"7,868"	577	6.8
CN2905500000000	29	55	"Crawford County, MO"	2012		"11,685"	"10,758"	927	7.9
CN2905700000000	29	57	"Dade County, MO"	2012		"3,469"	"3,219"	250	7.2
CN2905900000000	29	59	"Dallas County, MO"	2012		"7,197"	"6,619"	578	8
CN2906100000000	29	61	"Daviess County, MO"	2012		"3,920"	"3,645"	275	7
CN2906300000000	29	63	"DeKalb County, MO"	2012		"5,628"	"5,278"	350	6.2
CN2906500000000	29	65	"Dent County, MO"	2012		"6,352"	"5,867"	485	7.6
CN2906700000000	29	67	"Douglas County, MO"	2012		"6,162"	"5,655"	507	8.2
CN2906900000000	29	69	"Dunklin County, MO"	2012		"14,302"	"13,089"	"1,213"	8.5
CN2907100000000	29	71	"Franklin County, MO"	2012		"52,494"	"48,305"	"4,189"	8
CN2907300000000	29	73	"Gasconade County, MO"	2012		"7,229"	"6,704"	525	7.3
CN2907500000000	29	75	"Gentry County, MO"	2012		"3,573"	"3,390"	183	5.1
CN2907700000000	29	77	"Greene County, MO"	2012		"142,209"	"133,826"	"8,383"	5.9
CN2907900000000	29	79	"Grundy County, MO"	2012		"4,824"	"4,515"	309	6.4
CN2908100000000	29	81	"Harrison County, MO"	2012		"4,265"	"3,982"	283	6.6
CN2908300000000	29	83	"Henry County, MO"	2012		"10,250"	"9,490"	760	7.4
CN2908500000000	29	85	"Hickory County, MO"	2012		"3,496"	"3,063"	433	12.4
CN2908700000000	29	87	"Holt County, MO"	2012		"2,746"	"2,608"	138	5
CN2908900000000	29	89	"Howard County, MO"	2012		"5,193"	"4,878"	315	6.1
CN2909100000000	29	91	"Howell County, MO"	2012		"18,771"	"17,462"	"1,309"	7
CN2909300000000	29	93	"Iron County, MO"	2012		"5,341"	"4,917"	424	7.9
CN2909500000000	29	95	"Jackson County, MO"	2012		"332,986"	"307,414"	"25,572"	7.7
CN2909700000000	29	97	"Jasper County, MO"	2012		"57,532"	"54,110"	"3,422"	5.9
CN2909900000000	29	99	"Jefferson County, MO"	2012		"115,324"	"106,825"	"8,499"	7.4
CN2910100000000	29	101	"Johnson County, MO"	2012		"25,088"	"23,355"	"1,733"	6.9
CN2910300000000	29	103	"Knox County, MO"	2012		"2,197"	"2,089"	108	4.9
CN2910500000000	29	105	"Laclede County, MO"	2012		"15,885"	"14,448"	"1,437"	9
CN2910700000000	29	107	"Lafayette County, MO"	2012		"16,382"	"15,165"	"1,217"	7.4
CN2910900000000	29	109	"Lawrence County, MO"	2012		"18,554"	"17,437"	"1,117"	6
CN2911100000000	29	111	"Lewis County, MO"	2012		"5,492"	"5,183"	309	5.6
CN2911300000000	29	113	"Lincoln County, MO"	2012		"26,703"	"24,482"	"2,221"	8.3
CN2911500000000	29	115	"Linn County, MO"	2012		"5,697"	"5,225"	472	8.3
CN2911700000000	29	117	"Livingston County, MO"	2012		"6,949"	"6,495"	454	6.5
CN2911900000000	29	119	"McDonald County, MO"	2012		"10,842"	"10,166"	676	6.2
CN2912100000000	29	121	"Macon County, MO"	2012		"7,794"	"7,299"	495	6.4
CN2912300000000	29	123	"Madison County, MO"	2012		"6,038"	"5,612"	426	7.1
CN2912500000000	29	125	"Maries County, MO"	2012		"4,701"	"4,408"	293	6.2
CN2912700000000	29	127	"Marion County, MO"	2012		"14,228"	"13,368"	860	6
CN2912900000000	29	129	"Mercer County, MO"	2012		"1,929"	"1,836"	93	4.8
CN2913100000000	29	131	"Miller County, MO"	2012		"11,518"	"10,502"	"1,016"	8.8
CN2913300000000	29	133	"Mississippi County, MO"	2012		"6,100"	"5,587"	513	8.4
CN2913500000000	29	135	"Moniteau County, MO"	2012		"7,390"	"6,906"	484	6.5
CN2913700000000	29	137	"Monroe County, MO"	2012		"3,870"	"3,553"	317	8.2
CN2913900000000	29	139	"Montgomery County, MO"	2012		"5,682"	"5,228"	454	8
CN2914100000000	29	141	"Morgan County, MO"	2012		"8,686"	"7,922"	764	8.8
CN2914300000000	29	143	"New Madrid County, MO"	2012		"8,420"	"7,774"	646	7.7
CN2914500000000	29	145	"Newton County, MO"	2012		"28,747"	"26,964"	"1,783"	6.2
CN2914700000000	29	147	"Nodaway County, MO"	2012		"11,895"	"11,244"	651	5.5
CN2914900000000	29	149	"Oregon County, MO"	2012		"4,528"	"4,215"	313	6.9
CN2915100000000	29	151	"Osage County, MO"	2012		"7,189"	"6,818"	371	5.2
CN2915300000000	29	153	"Ozark County, MO"	2012		"4,292"	"3,946"	346	8.1
CN2915500000000	29	155	"Pemiscot County, MO"	2012		"8,218"	"7,554"	664	8.1
CN2915700000000	29	157	"Perry County, MO"	2012		"10,608"	"10,107"	501	4.7
CN2915900000000	29	159	"Pettis County, MO"	2012		"19,917"	"18,534"	"1,383"	6.9
CN2916100000000	29	161	"Phelps County, MO"	2012		"21,530"	"20,161"	"1,369"	6.4
CN2916300000000	29	163	"Pike County, MO"	2012		"8,857"	"8,267"	590	6.7
CN2916500000000	29	165	"Platte County, MO"	2012		"50,767"	"47,907"	"2,860"	5.6
CN2916700000000	29	167	"Polk County, MO"	2012		"14,274"	"13,216"	"1,058"	7.4
CN2916900000000	29	169	"Pulaski County, MO"	2012		"19,431"	"17,836"	"1,595"	8.2
CN2917100000000	29	171	"Putnam County, MO"	2012		"2,348"	"2,214"	134	5.7
CN2917300000000	29	173	"Ralls County, MO"	2012		"5,694"	"5,336"	358	6.3
CN2917500000000	29	175	"Randolph County, MO"	2012		"12,423"	"11,499"	924	7.4
CN2917700000000	29	177	"Ray County, MO"	2012		"11,297"	"10,283"	"1,014"	9
CN2917900000000	29	179	"Reynolds County, MO"	2012		"2,440"	"2,195"	245	10
CN2918100000000	29	181	"Ripley County, MO"	2012		"6,810"	"6,255"	555	8.1
CN2918300000000	29	183	"St. Charles County, MO"	2012		"199,237"	"187,374"	"11,863"	6
CN2918500000000	29	185	"St. Clair County, MO"	2012		"3,851"	"3,542"	309	8
CN2918600000000	29	186	"Ste. Genevieve County, MO"	2012		"9,369"	"8,724"	645	6.9
CN2918700000000	29	187	"St. Francois County, MO"	2012		"28,218"	"25,827"	"2,391"	8.5
CN2918900000000	29	189	"St. Louis County, MO"	2012		"513,894"	"479,493"	"34,401"	6.7
CN2919500000000	29	195	"Saline County, MO"	2012		"11,260"	"10,544"	716	6.4
CN2919700000000	29	197	"Schuyler County, MO"	2012		"2,016"	"1,878"	138	6.8
CN2919900000000	29	199	"Scotland County, MO"	2012		"2,423"	"2,308"	115	4.7
CN2920100000000	29	201	"Scott County, MO"	2012		"20,308"	"18,965"	"1,343"	6.6
CN2920300000000	29	203	"Shannon County, MO"	2012		"3,070"	"2,746"	324	10.6
CN2920500000000	29	205	"Shelby County, MO"	2012		"3,123"	"2,934"	189	6.1
CN2920700000000	29	207	"Stoddard County, MO"	2012		"15,034"	"13,912"	"1,122"	7.5
CN2920900000000	29	209	"Stone County, MO"	2012		"14,409"	"12,912"	"1,497"	10.4
CN2921100000000	29	211	"Sullivan County, MO"	2012		"3,374"	"3,190"	184	5.5
CN2921300000000	29	213	"Taney County, MO"	2012		"27,042"	"24,262"	"2,780"	10.3
CN2921500000000	29	215	"Texas County, MO"	2012		"10,874"	"10,083"	791	7.3
CN2921700000000	29	217	"Vernon County, MO"	2012		"9,529"	"8,971"	558	5.9
CN2921900000000	29	219	"Warren County, MO"	2012		"16,881"	"15,583"	"1,298"	7.7
CN2922100000000	29	221	"Washington County, MO"	2012		"10,106"	"9,047"	"1,059"	10.5
CN2922300000000	29	223	"Wayne County, MO"	2012		"5,790"	"5,315"	475	8.2
CN2922500000000	29	225	"Webster County, MO"	2012		"16,540"	"15,400"	"1,140"	6.9
CN2922700000000	29	227	"Worth County, MO"	2012		"1,131"	"1,078"	53	4.7
CN2922900000000	29	229	"Wright County, MO"	2012		"8,543"	"7,933"	610	7.1
CN2951000000000	29	510	"St. Louis city, MO"	2012		"139,923"	"126,908"	"13,015"	9.3
CN3000100000000	30	1	"Beaverhead County, MT"	2012		"5,093"	"4,829"	264	5.2
CN3000300000000	30	3	"Big Horn County, MT"	2012		"5,252"	"4,579"	673	12.8
CN3000500000000	30	5	"Blaine County, MT"	2012		"2,691"	"2,539"	152	5.6
CN3000700000000	30	7	"Broadwater County, MT"	2012		"2,327"	"2,136"	191	8.2
CN3000900000000	30	9	"Carbon County, MT"	2012		"5,284"	"5,036"	248	4.7
CN3001100000000	30	11	"Carter County, MT"	2012		696	674	22	3.2
CN3001300000000	30	13	"Cascade County, MT"	2012		"40,281"	"38,116"	"2,165"	5.4
CN3001500000000	30	15	"Chouteau County, MT"	2012		"2,584"	"2,480"	104	4
CN3001700000000	30	17	"Custer County, MT"	2012		"6,349"	"6,111"	238	3.7
CN3001900000000	30	19	"Daniels County, MT"	2012		770	739	31	4
CN3002100000000	30	21	"Dawson County, MT"	2012		"4,452"	"4,295"	157	3.5
CN3002300000000	30	23	"Deer Lodge County, MT"	2012		"4,099"	"3,794"	305	7.4
CN3002500000000	30	25	"Fallon County, MT"	2012		"2,143"	"2,102"	41	1.9
CN3002700000000	30	27	"Fergus County, MT"	2012		"5,978"	"5,659"	319	5.3
CN3002900000000	30	29	"Flathead County, MT"	2012		"43,840"	"39,909"	"3,931"	9
CN3003100000000	30	31	"Gallatin County, MT"	2012		"50,329"	"47,643"	"2,686"	5.3
CN3003300000000	30	33	"Garfield County, MT"	2012		645	623	22	3.4
CN3003500000000	30	35	"Glacier County, MT"	2012		"6,116"	"5,493"	623	10.2
CN3003700000000	30	37	"Golden Valley County, MT"	2012		528	509	19	3.6
CN3003900000000	30	39	"Granite County, MT"	2012		"1,274"	"1,146"	128	10
CN3004100000000	30	41	"Hill County, MT"	2012		"8,494"	"8,026"	468	5.5
CN3004300000000	30	43	"Jefferson County, MT"	2012		"5,874"	"5,570"	304	5.2
CN3004500000000	30	45	"Judith Basin County, MT"	2012		"1,135"	"1,085"	50	4.4
CN3004700000000	30	47	"Lake County, MT"	2012		"11,300"	"10,293"	"1,007"	8.9
CN3004900000000	30	49	"Lewis and Clark County, MT"	2012		"34,931"	"33,231"	"1,700"	4.9
CN3005100000000	30	51	"Liberty County, MT"	2012		787	745	42	5.3
CN3005300000000	30	53	"Lincoln County, MT"	2012		"7,722"	"6,679"	"1,043"	13.5
CN3005500000000	30	55	"McCone County, MT"	2012		"1,049"	"1,017"	32	3.1
CN3005700000000	30	57	"Madison County, MT"	2012		"4,034"	"3,790"	244	6
CN3005900000000	30	59	"Meagher County, MT"	2012		857	805	52	6.1
CN3006100000000	30	61	"Mineral County, MT"	2012		"1,934"	"1,738"	196	10.1
CN3006300000000	30	63	"Missoula County, MT"	2012		"58,869"	"55,404"	"3,465"	5.9
CN3006500000000	30	65	"Musselshell County, MT"	2012		"2,458"	"2,328"	130	5.3
CN3006700000000	30	67	"Park County, MT"	2012		"8,637"	"8,088"	549	6.4
CN3006900000000	30	69	"Petroleum County, MT"	2012		254	241	13	5.1
CN3007100000000	30	71	"Phillips County, MT"	2012		"2,125"	"2,004"	121	5.7
CN3007300000000	30	73	"Pondera County, MT"	2012		"2,591"	"2,446"	145	5.6
CN3007500000000	30	75	"Powder River County, MT"	2012		966	927	39	4
CN3007700000000	30	77	"Powell County, MT"	2012		"2,820"	"2,600"	220	7.8
CN3007900000000	30	79	"Prairie County, MT"	2012		554	531	23	4.2
CN3008100000000	30	81	"Ravalli County, MT"	2012		"17,958"	"16,521"	"1,437"	8
CN3008300000000	30	83	"Richland County, MT"	2012		"6,897"	"6,714"	183	2.7
CN3008500000000	30	85	"Roosevelt County, MT"	2012		"4,335"	"4,014"	321	7.4
CN3008700000000	30	87	"Rosebud County, MT"	2012		"4,174"	"3,874"	300	7.2
CN3008900000000	30	89	"Sanders County, MT"	2012		"4,232"	"3,672"	560	13.2
CN3009100000000	30	91	"Sheridan County, MT"	2012		"2,023"	"1,963"	60	3
CN3009300000000	30	93	"Silver Bow County, MT"	2012		"18,007"	"16,959"	"1,048"	5.8
CN3009500000000	30	95	"Stillwater County, MT"	2012		"4,497"	"4,275"	222	4.9
CN3009700000000	30	97	"Sweet Grass County, MT"	2012		"2,406"	"2,339"	67	2.8
CN3009900000000	30	99	"Teton County, MT"	2012		"2,953"	"2,811"	142	4.8
CN3010100000000	30	101	"Toole County, MT"	2012		"2,644"	"2,530"	114	4.3
CN3010300000000	30	103	"Treasure County, MT"	2012		379	361	18	4.7
CN3010500000000	30	105	"Valley County, MT"	2012		"3,783"	"3,616"	167	4.4
